Author,Date,Text,Polairty,Subjectivity
Realityland,2019-02-20 07:07:48,"@lastake812 @realDonaldTrump @seanhannity @FoxNews @POTUS Regardless, he donates his entire salary to various good https://t.co/C17ScMswvE",0.2333333333333333,0.5750000000000001
minemagnet_,2019-02-20 07:07:49,Me in the army,0.0,0.0
wearegraves,2019-02-20 07:07:53,@EkaliMusic @denzelcurry @coachella Do bulls on parade next round,-0.15,0.2111111111111111
telemal,2019-02-20 07:07:57,,0.0,0.0
2391Kex,2019-02-20 07:08:40,@LeilaniFS hope to see you tomorrow!!!,0.0,0.0
Silababbyy12,2019-02-20 07:08:53,"2019 been so good so far . I got my babies , my love &amp; my fams. #Blessed",0.4333333333333333,0.7333333333333334
bigdasss,2019-02-20 07:08:58,Keep me grounded.,0.0,0.0
lewalanik,2019-02-20 07:09:05,I wish a bitch would honestly......,0.6,0.9
ROSLYNCEPEDA,2019-02-20 07:09:18,@jaimiewinriaq Imy ):,0.0,0.0
fankypanchu,2019-02-20 07:09:24,@officialMIZU OMG YESSSSSSSSSSSSS PLZ DO!!!!!! I love when you post on your story da house good goods!!!! Omg tanoshimi :-)))),0.6666666666666666,0.7333333333333334
zrielle,2019-02-20 07:09:26,@derekkvpea Fridge u darrek,0.0,0.0
tupperino6,2019-02-20 07:09:28,Oh deployment. We meet again.,0.0,0.0
KealiiSanchez,2019-02-20 07:09:36,How todays sunset went in a matter of minutes. https://t.co/1VZo80r6c0,0.0,0.0
JeffreyKneeream,2019-02-20 07:09:42,@adamcarolla hey Im a Busdriver for TheBus on Oahu so how can I say this without sounding like a backwater hick th https://t.co/kxeMXNvlOE,0.0,0.0
telemal,2019-02-20 07:09:46,,0.0,0.0
SouthSydeShawty,2019-02-20 07:09:51,STRAIGHT UP,0.2,0.4
fankypanchu,2019-02-20 07:09:57,"@officialMIZU Also thats definitely how creative projects feel yeah  work on 5 at once, same tho. I feel like if https://t.co/pQheTv90Gf",0.16666666666666666,0.5416666666666666
lewalanik,2019-02-20 07:10:02,I wish a bitch wouullllldd honestly ,0.6,0.9
takaphoto,2019-02-20 07:10:13,".
Powered by Under Armour !
.
.
.
.
Next Season is COMING!
.
.
Pacific Rim Cup 2020 .
@alohastadiumhi .
.
.
.
. https://t.co/jI013DPOBt",0.0,0.0
reynarte1,2019-02-20 07:10:24,cree que todos somos chulos!,0.0,0.0
JarvisGoogoo,2019-02-20 07:10:31,Hawaii vacation on Big Island. Good times. #hawaiianvacation #bigisland #bestluauever #travels #ironman #goals @ Ke https://t.co/OdJx4170Mf,0.35,0.35000000000000003
serenitymvee,2019-02-20 07:10:41,"ya, so imma just wing it tmrw &amp; pray for the best",1.0,0.3
Realityland,2019-02-20 07:10:43,"@SeaIslandBlue @realDonaldTrump @seanhannity @FoxNews Thats right, Russia did not affect the election one iota! Th https://t.co/xEI8D7WXRp",0.3571428571428571,0.5357142857142857
_AyeRory,2019-02-20 07:10:49,@brvndnu @YvngSvicidxl_ @jayteemonstah @ApolloAlec Omg yess,0.0,0.0
Pin3apple_8o8,2019-02-20 07:10:53,"Before I go. I would like to say that when I get back on here, if I dont see anymore tea about this Kardashian dra https://t.co/NFP8YtQauw",0.0,0.0
braelynshr,2019-02-20 07:11:00,I swear..... id be all over the TL if i was THISSSSS good lookin,0.7,0.6000000000000001
AbbyyGrace_,2019-02-20 07:11:13,Sometimes I wait for Lance to apologize for what he did in my dream HAHAHAHA.,0.2,0.5
JarvisGoogoo,2019-02-20 07:11:23,@davemeltzerWON ,0.0,0.0
FabianSusuico,2019-02-20 07:11:27,Sometimes you have to learn that actions have consequences.,0.0,0.0
lewalanik,2019-02-20 07:11:28,"Nobody:

Me today:
 https://t.co/XnMaBjjKBI",0.0,0.0
notHarper1,2019-02-20 07:11:45,And then he ignores the grassroots.,0.0,0.0
aprita6797,2019-02-20 07:12:12,"@_roachhh 

That's a pretty confusing lineup ",-0.024999999999999994,0.7
JeffreyKneeream,2019-02-20 07:12:16,@crustyitalian @silva0072 @zahnley1 @adamcarolla good point except there aint no difference between liberals and c https://t.co/TWR5irMxfA,0.7,0.6000000000000001
sparkleariana24,2019-02-20 07:12:37,"PSA:
When hiking ka'au crater pack for a 4 day trip",0.0,0.0
VINCITIVITY,2019-02-20 07:12:40,@ayeitzadam Woah did u just quote a tweet?,0.0,0.0
hawaiianbthnbdy,2019-02-20 07:12:50,15%off ! https://t.co/GUC7cybUKG https://t.co/sBRpVriHtC,0.0,0.0
braelynshr,2019-02-20 07:13:10,yall too materialistic nowadays lmao weird,0.04999999999999999,1.0
satan_clayton,2019-02-20 07:13:14,Love you SIS,0.5,0.6
JeffreyKneeream,2019-02-20 07:13:18,@jmaduck99 @silva0072 @zahnley1 @adamcarolla there is no left or right ,0.14285714285714285,0.26785714285714285
yari_c,2019-02-20 07:13:26,@thechuzoo @cbsaustin Kara and her kids deserve to be on CBS,0.0,0.0
wearegraves,2019-02-20 07:13:28,@tiffanyvoxo Im more of an eh? Kinda dude,0.5,0.5
lobaj07,2019-02-20 07:13:34,@fooki3 Jason Tevoro,0.0,0.0
iamkuhris,2019-02-20 07:13:40,"So like Im 18, how is that my parents still give limits on where I can and cannot go #seniorditchday",0.0,0.0
berkeley_drew,2019-02-20 07:13:58,I absolutely can not stand when a significant other dont let their partner be friends either the opposite sex,0.11249999999999999,0.5375
chvsitehc,2019-02-20 07:14:10,yeah me... Im the DD.. so get dat assss in the car,0.0,0.0
skyrimaddict182,2019-02-20 07:14:18,@shexrose,0.0,0.0
laanimoo,2019-02-20 07:14:22,we going to japan for band next year??? oh my life is great GREAT.,0.5333333333333333,0.5
braelynshr,2019-02-20 07:14:29,Im in a store and im sinnggginnggggg,0.0,0.0
lobaj07,2019-02-20 07:14:56,Ready for this exam https://t.co/E5tYK8hit1,0.2,0.5
chan_koli,2019-02-20 07:14:57,,0.0,0.0
salonwax5,2019-02-20 07:15:04,@matsu_bouzu ,0.0,0.0
VINCITIVITY,2019-02-20 07:15:04,@dvzamarie @sa1ntmaia Lmfao cuz it really aint one of those classes that just needs memory,0.2,0.2
aryadmk,2019-02-20 07:15:21,@awaroots @tonganironman DEAL! Lol,0.8,0.7
VINCITIVITY,2019-02-20 07:15:37,@ayeitzadam And he replied,0.0,0.0
FreerConsulting,2019-02-20 07:15:41,Awesome Erik!,1.0,1.0
Matt_Isdat_Chu,2019-02-20 07:15:43,@reyenuu @kaatrinugh I mean you can say it louder for the people in the back,-0.15625,0.34375
aprita6797,2019-02-20 07:16:36,@_roachhh FIGURED ,0.0,0.0
leialiika,2019-02-20 07:16:36,,0.0,0.0
Mahanaaa93,2019-02-20 07:16:39,"When you meet a dope ass person that you wanna fw heavy but its the wrong time in your life. That shit hurts, ",-0.3,0.7333333333333334
ForensicCarlosG,2019-02-20 07:16:50,"Inscripciones abiertas!!
Cupos limitados modalidad online y semi-presencial @MuseodeArteReligiosoCatedraldeLima https://t.co/xiyNBJ4qOA",0.0,0.0
hawaii,2019-02-20 07:16:51,"The @IRLPodcast explores the vision of a decentralized web, including @MastodonProject: https://t.co/xUhJDa373S #mastodon #fediverse",0.0,0.0
MauiJANderson,2019-02-20 07:16:59,"@BarbaraSaq Yes, Big love. . Christmas was 10 but had heart disease. Yours looks so much like our remaining 14 ye https://t.co/qbuhcSQLzf",0.2333333333333333,0.3
KourtKourt__,2019-02-20 07:17:00,@Who_Bee_JayVee I watch this everyday now ,-0.2,0.6
StevenGRestore,2019-02-20 07:17:19,Oh Maui how quickly you are stealing our hearts....love this new island that we are diving into as family....praisi https://t.co/3eqHXXvz6D,0.23484848484848483,0.4772727272727273
hawaii,2019-02-20 07:18:30,"The @IRLPodcast_org explores the vision of a decentralized web, including @MastodonProject:  https://t.co/xUhJDa373S #mastodon #fediverse",0.0,0.0
lei_joanna,2019-02-20 07:18:32,Kasla ak metlang ag pakpakada nga matayen!! Jusko apo saan pay met kadi ah ta ag subli nak pay hawaii,0.0,0.0
drupagud,2019-02-20 07:18:37,i woke up feeling like i got ran over by a bus lmao,0.6,1.0
hfghawaii,2019-02-20 07:18:41,"Kids ready for states tomorrow after last touches on a much needed Red Light Therapy @BodyFixHI 
Mahalo Kekoa for a https://t.co/xlHLftZ0Yj",0.16,0.29333333333333333
alliakiona,2019-02-20 07:19:06,The sky is beautiful tonight ,0.85,1.0
MadeInAsja,2019-02-20 07:19:06,Forever and always ,0.0,0.0
erikkabik,2019-02-20 07:19:03,"Dailies from #NorthShore #HawaiiLife (c) @erikkabik - 
#oahu #hawaii #sunset  #hawaiiphotography @ Bonsai Pipeline, https://t.co/7n77Ign01L",0.0,0.0
koberoIIie,2019-02-20 07:19:14,"i-im f-f-flo floyd mayweather, im floyd mayweather i heart, im floyd mayweather i heart r-radi-radio, im floyd mayweather i-i heart radi",0.0,0.0
lei_joanna,2019-02-20 07:19:20,Makapadanag pay met tumalawen sabali met mariknakon ! Apo kasyan nak,0.0,0.0
KaimanaMoike,2019-02-20 07:19:22,@estahkerr Like utu bang bang?,0.0,0.0
braelynshr,2019-02-20 07:19:25,its so hard to be sad when my nigga is always telling me to be a G  fuck I guess,-0.3972222222222223,0.7138888888888889
yungxwubz,2019-02-20 07:19:42,W  https://t.co/SkOctipnck,0.0,0.0
GayIslandGuide,2019-02-20 07:19:48,"New! Fresh! @GayIslandGuide &amp; @TapasWaikiki Introduces New Exciting Entertainment In Waikiki Starting This Sat,2/23 https://t.co/4q2dymYhSS",0.19636363636363635,0.4618181818181818
Mahanaaa93,2019-02-20 07:19:55,Candlelight x Zhavia ,0.0,0.0
ZaneAngeles_,2019-02-20 07:20:03,"I Just Got Iced For The First Time, IDK How to Feel Real Quick.",0.375,0.5416666666666666
LostDreamland,2019-02-20 07:20:15,@hardenuppete Never.,0.0,0.0
h8terdolan,2019-02-20 07:20:21,@makeoutkian 100000% agree,0.0,0.0
zrielle,2019-02-20 07:21:01,I can confirm Ive said this exact statement so many times ngl,0.375,0.375
pluix_,2019-02-20 07:21:08,Just posted a photo @ Dr Russell Tacata's Clinic https://t.co/nGgB4JvhfC,0.0,0.0
aprita6797,2019-02-20 07:21:37,@BC_chrisReece ,0.0,0.0
h8terdolan,2019-02-20 07:21:40,17+20+12=25 works for me,0.0,0.0
Nathanielaguin1,2019-02-20 07:22:02,Wassup u like switch to Korean. i cans dawg ,0.0,0.0
zrielle,2019-02-20 07:22:08,Tonight we raise our glass for Lady Gaga and her performance in A Star Is Born,0.0,0.0
Rachelbluhhh,2019-02-20 07:22:32,Leg day done KICKED MY ASSSSSS TODAY. Whoever created jumping squats is evil.,-1.0,1.0
pluix_,2019-02-20 07:22:39,Just posted a photo @ Dr Russell Tacata's Clinic https://t.co/5dBBhU4Pak,0.0,0.0
Rachelbluhhh,2019-02-20 07:22:49,YASSSS ,0.0,0.0
EstatesHomeOahu,2019-02-20 07:23:24,"On our cover!
Kay Mukaigawa of Engel and Volkers has an amazing luxury listings in Park Lane!
Please contact Kay - https://t.co/eLH5LZ59jL",0.7500000000000001,0.9
emilycookiesss,2019-02-20 07:23:33,@aguirre_v24 Thats why youre my gf,0.0,0.0
erinlael_,2019-02-20 07:24:14,Hes making me fat  https://t.co/A781xe0wfX,0.0,0.0
cicirelllla,2019-02-20 07:24:15,@issthotiana @indigohippy_ @Braddahdesss ,0.0,0.0
JonesGarrettD,2019-02-20 07:24:16,@AJCassavell @backthebrownSD 7/Harper,0.0,0.0
Ashmarley_,2019-02-20 07:24:16,"@Mistakendearly Eat the ice cream, treat yourself",0.0,0.0
lobaj07,2019-02-20 07:24:18,@lahzukko Thanks bro!!,0.3125,0.2
pluix_,2019-02-20 07:24:44,Just posted a photo @ McDonald's https://t.co/MXk8XKPw53,0.0,0.0
djjetboy,2019-02-20 07:24:51,"I miss #thepaternostergang. #doctorwho #strax #madamevastra #jennyflint #remaincalmhumanscum @ Honolulu, Hawaii https://t.co/6R1J8O9ZsP",0.0,0.0
shadeauv,2019-02-20 07:25:00,need a blow out,0.0,0.0
Squeaky260,2019-02-20 07:25:00,"@D2SDKATO @VistarSec No pics, Dad   Don't want evidence of the terrorizing ...  Love and Aloha, furpals  ",0.5,0.6
zachstreet47,2019-02-20 07:25:28,"Good morning, Europe.
Anyone on your side of the world attending https://t.co/z34LNSb8AW In April?

Ill be th https://t.co/52W7p4mXXo",0.09999999999999998,0.8
hhhaleyrose,2019-02-20 07:25:35,I love your kisses ,0.5,0.6
braelynshr,2019-02-20 07:25:37,youre right. I shouldnt take the test tomorrow.,0.2857142857142857,0.5357142857142857
JonesGarrettD,2019-02-20 07:25:43,@jonjohnsonwip Money yes. Desire to bring a championship to a champion city HELL YES!!!,0.0,0.0
theevcommunity,2019-02-20 07:25:52,"Took a small break...just need to focus on why I created this fan club.  It wasnt to start drama with Ev fans, but https://t.co/nFjVsQhSMe",-0.25,0.4
HawaiiSuppaman,2019-02-20 07:25:59,#Hawaii #Waikiki #Honolulu # # # #Aloha # #Oahu # #WaikikiBeach # #GoPro # #Kakaako https://t.co/O0DwVhClxW,0.0,0.0
Ashmarley_,2019-02-20 07:25:59,"@Mistakendearly I beg to differ, you burn so much calories in your sleep. Enjoy the ice cream ",0.30000000000000004,0.35
hitsuji_ken,2019-02-20 07:25:59,"@mari_nacchi 
(((o(**)o)))",0.0,0.0
fankypanchu,2019-02-20 07:26:14,@glitteryriri ,0.0,0.0
BlueTurbanStone,2019-02-20 07:26:22,#conspiracy #illuminati #NWO #banksters #WW3 #War #peace #USA #rockstar #rap #metal #trap #hiphop #jazz #poetry https://t.co/gR8BQOeiPu,0.0,0.0
zachstreet47,2019-02-20 07:26:24,"Good morning, Europe.
Anyone on your side of the world attending https://t.co/fIBLi1lLsj In April?

Ill be th https://t.co/dkS8vXaO8M",0.09999999999999998,0.8
aicalorain14,2019-02-20 07:26:26,sa chat balang kayo mag ilyhan ,0.0,0.0
LegiScanHI,2019-02-20 07:26:44,HB1300 [NEW] Relating To Taxation. https://t.co/v5oNHeZjjB,0.13636363636363635,0.45454545454545453
aicalorain14,2019-02-20 07:26:44,samahan ka namin pags hahaha,0.2,0.4
aicalorain14,2019-02-20 07:27:07,bitch bye,0.0,0.0
Rachelbluhhh,2019-02-20 07:27:22,I really give my husband props for dealing with so much of my bullshit. I was a torn book when he met me. I had no trust in anyone.,0.2,0.2
hitsuji_ken,2019-02-20 07:27:27, https://t.co/1QOXSla9i7,0.0,0.0
GriffinsSoccer,2019-02-20 07:27:43,W| Took a little hike up the Diamond Head crater today. Fun fact: 300 000 years ago this was an active volcano an https://t.co/7qxEgQsHao,-0.0069444444444444475,0.4333333333333333
sheriiemar_,2019-02-20 07:28:08,"Honestly, who uses a No. 2 pencil still?",0.6,0.9
hawaii,2019-02-20 07:28:13,@ikaikahussey @IRLPodcast_org @MastodonProject @timberners_lee Do you mean the @webfoundation or the Contract for t https://t.co/wPAGb2UeCC,-0.3125,0.6875
harleejaypedro,2019-02-20 07:28:25,my sister really is my best friend. Even tho I wanna choke that butch 99.9% of the time ,1.0,0.3
chastelley,2019-02-20 07:28:26,Lol this is so me,0.8,0.7
chvsitehc,2019-02-20 07:28:49,got a whole lotta love but no one to give it to /:,0.35,0.5
shadeauv,2019-02-20 07:29:06,"this niggah really wanna say ""I'm in waianae"" like bitch I just tracked you on snapchat you're in Liliha you fuckin liar ",0.2,0.2
DreyCourvoisier,2019-02-20 07:29:19,@KingLRG_ https://t.co/cbM3VrAqkG,0.0,0.0
taminyce,2019-02-20 07:29:20,CNN Cuomo Prime Time Today - One-On-One With Kellyanne Conway 2/19/2019 https://t.co/ZW06oHA8Ua via @YouTube. Hard to stomach but love Chris,0.10416666666666666,0.5708333333333333
OldFatTarzan,2019-02-20 07:29:27,@Jerzyiroc It'd be fine with me if Warshaw found another line of work.,0.4166666666666667,0.5
BlueTurbanStone,2019-02-20 07:29:54,#Hawaii #kona #hilo #bigisland #conspiracy #illuminati #NWO #bilderberg #banksters #WW3 #War #peace #USA #rockstar https://t.co/SuAA8xEqjF,0.0,0.0
aicalorain14,2019-02-20 07:30:14,,0.0,0.0
chansackz,2019-02-20 07:30:16,Im wavy like a Durag.,0.0,0.0
basicallyxkpi,2019-02-20 07:30:51,oh man,0.0,0.0
aicalorain14,2019-02-20 07:30:54,boom lamog hahaha,0.2,0.4
Silababbyy12,2019-02-20 07:30:54,Lol me first time i seen it ctfu ,0.525,0.5166666666666666
notHarper1,2019-02-20 07:31:02,Shouldnt you be driving a big truck somewhere while yelling obscenities out the window and demanding taxpayer mone https://t.co/EGMppbEFAE,0.0,0.1
island_genius,2019-02-20 07:31:14,FUCKING LIT,-0.6,0.8
h8terdolan,2019-02-20 07:31:17,Are the Dolan twins on a Hawaiian island? @RyanAbe,0.0,0.0
stonecoldchach,2019-02-20 07:31:27,Kofi gets another shot! @WWEDanielBryan vs @TrueKofi #WWEChampionship #WWEFastlane https://t.co/yn0McSJ77D,0.0,0.0
gretabwhite,2019-02-20 07:31:41,@AlanahWinston OUR CANCER MOONS ARE NOT (and i cannot emphasize this enough) DOING WELL. our aries suns arent either but its fine.,0.20833333333333334,0.5
AngryScreed,2019-02-20 07:31:42,"@Yair_Rosenberg Did you forget Joe Lieberman?

Bernie may have a shot at getting the nomination, but not a chance i https://t.co/0my42f9Zj2",0.0,0.0
reynarte1,2019-02-20 07:31:54,@EAristeguieta @UberCitizen No creo que al catalogarlos como pata en el suelo pienses en reconciliacin con ellos...,0.0,0.0
BlueTurbanStone,2019-02-20 07:32:04,#Hawaii #kona #hilo #bigisland #conspiracy #illuminati #NWO #bilderberg #banksters #WW3 #War #peace #USA #rockstar https://t.co/3v2yVpFTr3,0.0,0.0
_marreh,2019-02-20 07:32:14,i miss the fucking sunset,-0.6,0.8
aprita6797,2019-02-20 07:32:27,That beard game is FRAUD lmaoo,-0.4,0.4
SpyHI,2019-02-20 07:32:35,@CarlieProcell Yeah it was a good one tonight!,0.875,0.6000000000000001
laurlimon,2019-02-20 07:32:36,@Hope_elizabetth this is the content I needed today,0.0,0.0
okiboii,2019-02-20 07:32:40,Just got tired of waiting,-0.4,0.7
laurivera52,2019-02-20 07:32:47,"@makenna_cook Im telling you a week or even a month away in Hawaii, or even Cali is amazing. And the change of pace your looking for.",0.6000000000000001,0.9
recklessano,2019-02-20 07:32:57,And then theres me the shorter uglier sibling ,0.0,0.0
okiboii,2019-02-20 07:33:19,Told you I aint bout that waiting shit,-0.2,0.8
rxaeyya,2019-02-20 07:33:24,"

                         
                           
                         
 https://t.co/wu8C4A9LCm",0.0,0.0
skellysquid,2019-02-20 07:33:47,@emrazz Boom,0.0,0.0
Mdonsbach11,2019-02-20 07:33:48,Why tf is call of duty nerding guns @callofduty fucking trash,-0.6,0.8
Grindrichgordo,2019-02-20 07:33:50,Sometimes the lies get million of views,0.0,0.0
tony96789,2019-02-20 07:33:56,@MrJonesWatches She got me a Robotto Shi  61/100. It arrived today!  She had already gotten me last laugh tattoo w https://t.co/Tk1dwWGyQW,0.15,0.08333333333333334
jk3173,2019-02-20 07:33:57,# #2 #  #el dia que me quieras #   ...ing # #       #   ~ https://t.co/TP3vzSO5cL,0.0,0.0
SuperBowlLII,2019-02-20 07:33:58,@DankestDankest3 @StraypixelDevs @EmptyNesterinVA @byHeatherLong @StevenMufson @thamburger Trump is basically a goo https://t.co/sHz3zBG92Y,0.0,0.0
ZoniOlsen,2019-02-20 07:34:02,Are bedazzling headsets a thing? Asking for a friend. #SeriouslyTho #BougieHeadsets #StruggleBus,0.0,0.0
OldFatTarzan,2019-02-20 07:34:17,What's up with Birdcloud @gregchaille  ?  They haven't tweeted in 4ever.,0.0,0.0
hifipeeellaaah,2019-02-20 07:34:24,Follow me...unfollow me...follow me...unfollow me...GOD PICK ONE,0.0,0.0
T_Joseph2321,2019-02-20 07:34:32,A bitch in NoVa takes one photoshoot and automatically thinks hes a celebrity ,0.0,0.0
lauramehia,2019-02-20 07:34:36,@loganwouldgo oH goshhhh,0.0,0.0
Rachelbluhhh,2019-02-20 07:34:43,Some people will never change and thats OKAY. Just dont ever lose yourself.,0.5,0.5
imnoteverywoman,2019-02-20 07:35:08,This is giving me a heart attack,0.0,0.0
ty_geee,2019-02-20 07:35:16,Gonna be a busy rest of the week...and by busy I just mean hanging out with friends LOL,0.171875,0.496875
nevsterrrr,2019-02-20 07:35:54,"my baby is everything, you boys could neverrrr",0.0,0.0
tony96789,2019-02-20 07:35:56,Love this burger. Is my Father in Laws favorite!,0.5625,0.8
skyestevens__,2019-02-20 07:36:03,"Could never relate to the in the meantime, my bf leaves me on read tweets till today  WYD @_staaanley",0.0,0.0
nevsterrrr,2019-02-20 07:36:26,"my bby is everything, you boys could never",0.0,0.0
mykalgrimes3,2019-02-20 07:36:37,Great job tonight Kapolei U-Jammers! Have a blessed week.  #24hourfitnesskapolei @ 24 Hour Fitness - Kapolei Par https://t.co/HkXMNQSqlD,1.0,0.75
skyestevens__,2019-02-20 07:36:37,"I mean, I know youre at work but HELLO TELL ME U MISS ME BACK JERK",-0.15625,0.34375
callmebongbong,2019-02-20 07:36:41,"Get Into The Groove (Best Track Remix) - Madonna 
https://t.co/QEgXpaz4g1",1.0,0.3
94toyotacelica,2019-02-20 07:36:49,u asked my other twitter is @94mazdamiata,-0.125,0.375
JrNitahara,2019-02-20 07:37:33,@toddsjumpsuit Well no homo but your hot she's not,0.25,0.8500000000000001
BlueTurbanStone,2019-02-20 07:38:07,#trapmusic #rap #hiphop #bliss #psychedelic #metal #hippie #funk #alohafriday #hawaii #euro #losangeles #seattle https://t.co/k3MkD888Eh,0.0,0.0
aicalorain14,2019-02-20 07:38:26,wag naman sana umabot sa ganito :&lt;,0.0,0.0
_arianahartman,2019-02-20 07:39:01,@_sawwahg fight her.,0.0,0.0
AngryScreed,2019-02-20 07:39:19,@Couchender @Dannythefink @GnasherJew You want to support the Palestinian Arabs? Help them get rid of the kleptocra https://t.co/SV0OLocXu5,0.0,0.0
Rachelbluhhh,2019-02-20 07:39:20,"Once youre with someone for so long, sex can be so wild. One time me and my husband dead ass had a full convo on w https://t.co/sqniU7Ff9u",0.04999999999999999,0.43750000000000006
lewalanik,2019-02-20 07:40:01,my ass dancing at 12 am,0.0,0.0
aicalorain14,2019-02-20 07:40:02,okay goodnight,0.5,0.5
ohmysaru,2019-02-20 07:40:26,www CDw,0.0,0.0
_arianahartman,2019-02-20 07:40:29,@nmurfff MS. NEW BOOTY ,0.13636363636363635,0.45454545454545453
aicalorain14,2019-02-20 07:40:30,tangina dry kung dry ang mata ko  mahapdi sya bes,-0.06666666666666665,0.6
allie_herman2,2019-02-20 07:40:35,@AVoile12 COME SEE ME,0.0,0.0
lewalanik,2019-02-20 07:40:41,me dancing alone in my room at 12 am cause i cant sleep,0.0,0.0
StanleyG00d,2019-02-20 07:40:43,@Bango_33,0.0,0.0
lilcr0issant,2019-02-20 07:40:43,@ntypps Love u miss u hugs @ you,0.5,0.6
tasha71709,2019-02-20 07:40:56,Anytime I need a good cackle I think about the time I was super drunk and I asked @josh_robbers brother why he was https://t.co/Y3x8GWlLsC,0.17777777777777773,0.7555555555555555
tasha71709,2019-02-20 07:40:57,And now I love Justin and remember fondly him talking about Scottish shit. But for some reason I was *super* confus https://t.co/QQtB69zpRO,0.2111111111111111,0.6888888888888888
StanleyG00d,2019-02-20 07:41:00,@Bango_33 @Brandawn69,0.0,0.0
StacyBrittany,2019-02-20 07:41:27,The love I have for Ben is beyond what I ever imagined. Hes pretty amazing,0.45,0.8333333333333334
AngryScreed,2019-02-20 07:41:31,"@TomLondon6 You may be Jewish.

You're definitely a schmuck.",0.0,0.25
aicalorain14,2019-02-20 07:41:54,i miss you :(,-0.75,1.0
TheHawaiianGay_,2019-02-20 07:42:00,You touched me and it was almost like we knew that there would be history between us two...,0.0,0.0
chansackz,2019-02-20 07:42:01,"My mom said hows my eyebrows? On flick yea? 

FLICK.... FL.... ICK. F-LICK. 
Im done.",0.0,0.0
MadeInAsja,2019-02-20 07:42:46,Re-watching Being Mary Jane and I really wish it wasnt cancelled.,0.2,0.2
TheHawaiianGay_,2019-02-20 07:42:47,@danneyman057 Me,0.0,0.0
kathleenjcxr,2019-02-20 07:43:07,"David: oh youre still here?
Me: omg whaaat?!  Yesssss 
David: yayy! Youre still here 
Me: fridayyy ",0.0,0.0
_healani,2019-02-20 07:43:07,"The things Id lose sleep over, the things that had me so low I stopped eating and couldnt get out of bed, today t https://t.co/jZ34ScZItj",0.0,0.3
maraiahmner,2019-02-20 07:43:14,Some people really make me feel like Im gonna end up alone,0.2,0.2
shadeauv,2019-02-20 07:43:15,I hate twitter,-0.8,0.9
NekoguruiGorira,2019-02-20 07:43:16, https://t.co/8Yb5l0m99F,0.0,0.0
patronPUA,2019-02-20 07:43:24,"Being from Farrington, all I can say is WHEEEEW CHILE. THE GHETTO",0.0,0.0
shadeauv,2019-02-20 07:43:35,the only way I can eat it tbh ,0.0,1.0
astrafandango,2019-02-20 07:43:35,@tedlieu Its no joke that Jared is selling state secrets.,0.0,0.0
lilcr0issant,2019-02-20 07:44:08,@mykalita_ U right  I love you!!!,0.6311383928571428,0.5678571428571428
ohmysaru,2019-02-20 07:44:10, #SnowMoon #FullMoon https://t.co/U4QOLoaUtr,0.0,0.0
rwmirasol,2019-02-20 07:44:21,@SingingBullets I hadnt heard *that*. Jeez,0.0,0.0
patronPUA,2019-02-20 07:44:37,I cant ,0.0,0.0
Darkn_Delicious,2019-02-20 07:44:48,Literally just put in a whole work shift of sleep #goodmorningyall,0.2,0.4
TheHawaiianGay_,2019-02-20 07:45:25,"So I asked this guy online for a picture of himself since he had 0 up...
 
His response: Im black man so you can g https://t.co/q93Q9Iw7mE",-0.16666666666666666,0.43333333333333335
lexis_lam,2019-02-20 07:45:31,@TKFTGuillotine Turns out she was  Cassie isnt ready for marriage so she gets cold feet even tho Colton wants to be with her,-0.06666666666666665,0.5333333333333333
patronPUA,2019-02-20 07:45:31,I DIED WHEN THEY FEATURED THE POLICE ,0.0,0.0
_allinmyworld,2019-02-20 07:45:37,@empyreall Sister,0.0,0.0
barbahanson1,2019-02-20 07:45:50,@mareeblue @ThePeakPosse @SamHeughan @caitrionambalfe @WChildCancer @CahonasScotland If u click on the link u will https://t.co/kl5eD17F7T,0.0,0.0
barbahanson1,2019-02-20 07:46:31,@maryimms @ThePeakPosse @SamHeughan @caitrionambalfe @WChildCancer @CahonasScotland ,0.0,0.0
jansbananz,2019-02-20 07:46:33,@emzaye ily,0.0,0.0
berkeley_drew,2019-02-20 07:46:43,We savin friendships in 2019,0.0,0.0
rwmirasol,2019-02-20 07:46:43,"Ok. On Hawaii time here, so most of you are in bed, and wont see this installment of Truthful Tuesday. 
Still not https://t.co/14cAoJwZI3",0.5,0.5
lexis_lam,2019-02-20 07:46:47,@WhitneyWhites https://t.co/MPe44Z91AD,0.0,0.0
lexis_lam,2019-02-20 07:47:10,@AlwaysAprilE @chrisbharrison SAAAAME,0.0,0.0
Josecafeto,2019-02-20 07:47:23,"
 https://t.co/W29VUIdCm3",0.0,0.0
lewalanik,2019-02-20 07:47:40,https://t.co/yXZY0n8M59,0.0,0.0
rxaeyya,2019-02-20 07:48:03,i swear any test that i take does not define my intelligence,0.0,0.0
HoganESolutions,2019-02-20 07:48:09,"Happy Wednesday Bosses!  #hoganecommercesolutions .
.
#work #working #job #myjob #office #socialmediamarketing https://t.co/rWNUqiLU2k",1.0,1.0
julsmakua,2019-02-20 07:48:12,@Travis_Eichner your dreams,0.0,0.0
laanimoo,2019-02-20 07:48:26,can yall drop your skincare routines,0.0,0.0
lauren_spector,2019-02-20 07:48:26,I cant wait for Spring break cuz then I will be able to figure out when Im gonna go visit my BFFs in Disney World ,0.5,0.625
LaurynAguirre,2019-02-20 07:48:30,...wtf,0.0,0.0
